개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-104-1984-01062,19840326,,03,폐업,02,폐업,19920630,,,,0207832180,84.78,150749,서울특별시 영등포구 여의도동 36-2번지 여의도백화    4호,,,지하,20010802000000,I,2018-08-31 23:59:59.0,다방,193469.554731741    ,446508.068667777    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,84.78,,,
3180000,3180000-104-1984-01064,19840327,,03,폐업,02,폐업,19950624,,,,0206782296,97.09,150034,서울특별시 영등포구 영등포동4가 98-5번지 ,,,예랑커피？,20010802000000,I,2018-08-31 23:59:59.0,다방,191506.371526793    ,446240.393219119    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,97.09,,,
3180000,3180000-104-1984-01065,19840312,,03,폐업,02,폐업,19961123,,,,0206773949,76.74,150092,서울특별시 영등포구 문래동2가 60-0번지 ,,,로비,20010802000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,76.74,,,
3180000,3180000-104-1984-01066,19840404,,03,폐업,02,폐업,19950208,,,,0206786377,31.29,150034,서울특별시 영등포구 영등포동4가 66-0번지 ,,,아가페,20010802000000,I,2018-08-31 23:59:59.0,다방,191505.950229879    ,446364.951065599    ,다방,1,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,31.29,,,
3180000,3180000-104-1984-01068,19840109,,03,폐업,02,폐업,19921024,,,,0206783888,81.85,150033,서울특별시 영등포구 영등포동3가 25-0번지 ,,,피카소,20010802000000,I,2018-08-31 23:59:59.0,다방,191787.549016945    ,446256.030237989    ,다방,0,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,81.85,,,
3180000,3180000-104-1984-01075,19840131,,03,폐업,02,폐업,20000426,,,,0206786809,70.42,150033,서울특별시 영등포구 영등포동3가 26-1번지 ,,,올림픽다방,20010802000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,70.42,,,
3180000,3180000-104-1984-01077,19840131,,03,폐업,02,폐업,19930306,,,,0206781500,116.47,150034,서울특별시 영등포구 영등포동4가 137-0번지 ,,,원다방,20010802000000,I,2018-08-31 23:59:59.0,다방,191399.641718168    ,446373.293284565    ,다방,0,1,결혼예식장주변,지도,상수도전용,,,,,,,,,N,116.47,,,
3180000,3180000-104-1984-01080,19840625,,03,폐업,02,폐업,20000411,,,,0206353839,78.40,150809,서울특별시 영등포구 당산동6가 301-1번지 ,,,신데렐라,20000411000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,78.4,,,
3180000,3180000-104-1984-01083,19840227,,03,폐업,02,폐업,19930730,,,,0206776458,139.68,150863,서울특별시 영등포구 양평동1가 164-21번지 ,,,영화,20010802000000,I,2018-08-31 23:59:59.0,다방,190166.738231359    ,446721.024692081    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,139.68,,,
3180000,3180000-104-1984-01102,19841120,,01,영업/정상,01,영업,,,,,0226363649,75.65,150867,서울특별시 영등포구 양평동4가 126-0번지 ,서울특별시 영등포구 선유로51길 31-2 (양평동4가),07206,낙엽커피,20000925000000,I,2018-08-31 23:59:59.0,다방,190636.024889129    ,448410.12386058     ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,75.65,,,
3180000,3180000-104-1984-01109,19840418,,03,폐업,02,폐업,19970701,,,,0206778376,63.21,150800,서울특별시 영등포구 당산동1가 210-0번지 ,,,순아,20010802000000,I,2018-08-31 23:59:59.0,다방,191058.282110247    ,446804.441590549    ,다방,1,2,기타,지도,상수도전용,,,,,,,,,N,63.21,,,
3180000,3180000-104-1984-01115,19841207,,01,영업/정상,01,영업,,,,,0206751847,48.84,150800,서울특별시 영등포구 당산동1가 55-0번지 ,서울특별시 영등포구 당산로10길 28-1 (당산동1가),07266,남도,20000517000000,I,2018-08-31 23:59:59.0,다방,190992.4934057      ,446574.76087811     ,다방,1,3,기타,지도,상수도전용,,,,,,,,,N,48.84,,,
3180000,3180000-104-1984-01117,19841127,,03,폐업,02,폐업,19971014,,,,0206751354,66.37,150042,서울특별시 영등포구 당산동2가 4-0번지 ,,,아람,20010802000000,I,2018-08-31 23:59:59.0,다방,190653.933380795    ,446567.395035029    ,다방,2,3,기타,지도,상수도전용,,,,,,,,,N,66.37,,,
3180000,3180000-104-1984-01129,19841015,,01,영업/정상,01,영업,,,,,0226331392,68.32,150102,서울특별시 영등포구 양평동2가 19-0번지 ,,,새천년,20000929000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,68.32,,,
3180000,3180000-104-1984-01145,19840716,,03,폐업,02,폐업,20081126,,,,0206336341,54.65,150863,서울특별시 영등포구 양평동1가 208-2번지 ,,,산다방,20080519161626,I,2018-08-31 23:59:59.0,다방,190123.076495846    ,446831.325889665    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,54.65,,,
3180000,3180000-104-1984-01155,19841025,,03,폐업,02,폐업,20070117,,,,0226335121,69.68,150863,서울특별시 영등포구 양평동1가 217-20번지 ,,,초원다방,20030314000000,I,2018-08-31 23:59:59.0,다방,190053.217608387    ,446872.921161646    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,69.68,,,
3180000,3180000-104-1984-01172,19840912,,03,폐업,02,폐업,20010329,,,,02,71.71,150871,서울특별시 영등포구 여의도동 14-33번지 ,,,산데리아,20010802000000,I,2018-08-31 23:59:59.0,다방,192929.952917276    ,447337.921229767    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,71.71,,,
3180000,3180000-104-1984-01246,19840403,,03,폐업,02,폐업,20000704,,,,02,75.25,150854,서울특별시 영등포구 신길동 660-0번지 ,,,양지다방,20010802000000,I,2018-08-31 23:59:59.0,다방,192905.877213938    ,444491.422702341    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,75.25,,,
3180000,3180000-104-1984-01276,19840309,,03,폐업,02,폐업,20010418,,,,02,68.01,150841,서울특별시 영등포구 신길동 254-4번지 ,,,중앙다방,20010418000000,I,2018-08-31 23:59:59.0,다방,192025.812875992    ,444802.56950292     ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,68.01,,,
3180000,3180000-104-1984-01307,19840105,,03,폐업,02,폐업,19970811,,,,0206781746,92.69,150091,서울특별시 영등포구 문래동1가 21-13번지 ,,,코끼리다방,20010802000000,I,2018-08-31 23:59:59.0,다방,191152.009084125    ,445770.881253089    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,92.69,,,
3180000,3180000-104-1984-01313,19841113,,03,폐업,02,폐업,20040531,,,,0206346316,112.12,150040,서울특별시 영등포구 당산동 121-144번지 ,,,상옥,20011214000000,I,2018-08-31 23:59:59.0,다방,191854.378909176    ,447255.599177386    ,다방,2,2,기타,지도,상수도전용,,,,,,,,,N,112.12,,,
3180000,3180000-104-1984-01331,19841112,,03,폐업,02,폐업,20121009,,,,02,58.64,150800,서울특별시 영등포구 당산동1가 254-20번지 ,서울특별시 영등포구 당산로 84-1 (당산동1가),07266,행복,20051018000000,I,2018-08-31 23:59:59.0,다방,190737.84902102     ,446674.278542881    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,58.64,,,
3180000,3180000-104-1984-01393,19840926,,03,폐업,02,폐업,20001107,,,,02,86.42,150094,서울특별시 영등포구 문래동4가 7-5번지 ,,,원다방,20001107000000,I,2018-08-31 23:59:59.0,다방,190310.306624969    ,445966.785643458    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,86.42,,,
3180000,3180000-104-1984-01482,19841029,,01,영업/정상,01,영업,,,,,02,65.74,150094,서울특별시 영등포구 문래동4가 8-5번지 ,서울특별시 영등포구 도림로 481-1 (문래동4가),07288,성원,20091109112711,I,2018-08-31 23:59:59.0,다방,190203.264488762    ,446032.318670175    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,65.74,,,
3180000,3180000-104-1984-01492,19841120,,03,폐업,02,폐업,19990916,,,,0207834645,43.77,150870,서울특별시 영등포구 여의도동 13-5번지 오성빌딩   1호,,,사랑방,20010802000000,I,2018-08-31 23:59:59.0,다방,193057.414953819    ,447529.082521039    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,43.77,,,
3180000,3180000-104-1984-01518,19841002,,03,폐업,02,폐업,19990827,,,,0206785959,145.88,150033,서울특별시 영등포구 영등포동3가 20-0번지 ,,,영화호텔커피,20010802000000,I,2018-08-31 23:59:59.0,다방,191734.151585584    ,446142.23872583     ,다방,3,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,145.88,,,
3180000,3180000-104-1984-01530,19840110,,01,영업/정상,01,영업,,,,,02 6763888,100.39,150903,서울특별시 영등포구 영등포동2가 246-4번지 ,서울특별시 영등포구 영등포로53길 24 (영등포동2가),07253,동양다방,20000403000000,I,2018-08-31 23:59:59.0,다방,192008.262217472    ,446471.035294338    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,100.39,,,
3180000,3180000-104-1984-01536,19841018,,03,폐업,02,폐업,20010507,,,,02,48.81,150853,서울특별시 영등포구 신길동 468-1번지 ,,,황금다방,20010507000000,I,2018-08-31 23:59:59.0,다방,193033.35846001     ,445613.028549167    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,48.81,,,
3180000,3180000-104-1984-01541,19840903,,03,폐업,02,폐업,20010511,,,,02,69.02,150804,서울특별시 영등포구 당산동3가 387-2번지 ,,,다희커피숍,20010511000000,I,2018-08-31 23:59:59.0,다방,190796.322294694    ,447199.472801986    ,다방,1,2,기타,지도,상수도전용,,,,,,,,,N,69.02,,,
3180000,3180000-104-1984-01545,19840406,,03,폐업,02,폐업,19970419,,,,0208443473,107.25,150816,서울특별시 영등포구 대림동 779-4번지 ,,,우봉,20010802000000,I,2018-08-31 23:59:59.0,다방,190782.42593542     ,444186.941813692    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,107.25,,,
3180000,3180000-104-1984-01563,19840309,,03,폐업,02,폐업,19941224,,,,0206347661,55.61,150806,서울특별시 영등포구 당산동4가 39-10번지 ,,,은,20010802000000,I,2018-08-31 23:59:59.0,다방,190876.494560871    ,447396.604175912    ,다방,1,2,주택가주변,을,상수도(음용)지하수(주방용)겸용,,,,,,,,,N,55.61,,,
3180000,3180000-104-1984-01589,19840919,,03,폐업,02,폐업,20080804,,,,0226313705,65.79,150094,서울특별시 영등포구 문래동4가 3-1번지 ,,,진다방,20060908000000,I,2018-08-31 23:59:59.0,다방,190400.850090269    ,445911.712837231    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,65.79,,,
3180000,3180000-104-1984-01598,19841211,,03,폐업,02,폐업,19980721,,,,0206753326,70.74,150035,서울특별시 영등포구 영등포동5가 26-11번지 ,,,탑스,20010802000000,I,2018-08-31 23:59:59.0,다방,191552.414264968    ,446499.844064998    ,다방,0,3,결혼예식장주변,지도,상수도전용,,,,,,,,,N,70.74,,,
3180000,3180000-104-1984-01609,19840114,,03,폐업,02,폐업,19971209,,,,02 8321234,54.80,150830,서울특별시 영등포구 도림동 147-46번지 ,,,진풍,20010802000000,I,2018-08-31 23:59:59.0,다방,191318.29269673     ,445037.758315804    ,다방,,,주택가주변,을,상수도전용,,,,,,,,,N,54.8,,,
3180000,3180000-104-1984-01642,19840620,,03,폐업,02,폐업,19951204,,,,0206335776,57.48,150803,서울특별시 영등포구 당산동3가 214-0번지 ,,,다원,20010802000000,I,2018-08-31 23:59:59.0,다방,190831.199155061    ,447167.190197707    ,다방,1,2,기타,지도,상수도전용,,,,,,,,,N,57.48,,,
3180000,3180000-104-1984-01646,19841129,,03,폐업,02,폐업,20060726,,,,0208465355,81.00,150839,서울특별시 영등포구 신길동 110-34번지 ,,,꽃사슴,20040730000000,I,2018-08-31 23:59:59.0,다방,192681.31887347     ,445622.874002339    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,81,,,
3180000,3180000-104-1984-01653,19840901,,03,폐업,02,폐업,20060509,,,,0200000000,136.20,150033,서울특별시 영등포구 영등포동3가 16-0번지 ,,,다사랑(티러브),20010802000000,I,2018-08-31 23:59:59.0,다방,191704.292078345    ,446296.259318186    ,다방,0,0,기타,기타,상수도전용,,,,,,,,,N,136.2,,,
3180000,3180000-104-1984-01803,19840407,,03,폐업,02,폐업,19970929,,,,0208462727,17.68,150858,서울특별시 영등포구 신길동 3844-0번지 ,,,부산뉴욕제과,20010802000000,I,2018-08-31 23:59:59.0,과자점,192062.865233525    ,444193.224270647    ,과자점,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,17.68,,,
3180000,3180000-104-1984-01811,19841108,,03,폐업,02,폐업,19970808,,,,0204020618,38.13,150899,서울특별시 영등포구 영등포동 618-3번지 ,,,뉴욕베이커리,20010802000000,I,2018-08-31 23:59:59.0,과자점,191937.502334563    ,446027.480859705    ,과자점,3,2,주택가주변,지도,상수도전용,,,,,,,,,N,38.13,,,
3180000,3180000-104-1984-01830,19840225,,03,폐업,02,폐업,20091216,,,,0208454309,16.92,150861,서울특별시 영등포구 신길동 4909-0번지 ,,,바게트베이커리,20091216192002,I,2018-08-31 23:59:59.0,과자점,192161.633723574    ,444875.527360392    ,과자점,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,16.92,,,
3180000,3180000-104-1984-01865,19840808,,03,폐업,02,폐업,19960711,,,,0208321919,21.72,150840,서울특별시 영등포구 신길동 188-304번지 ,,,청포도,20010802000000,I,2018-08-31 23:59:59.0,과자점,192178.412287521    ,445749.053243932    ,과자점,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,21.72,,,
3180000,3180000-104-1984-01919,19841112,,03,폐업,02,폐업,19970502,,,,0208428504,25.31,150823,서울특별시 영등포구 대림동 993-55번지 ,,,아람제과,20010802000000,I,2018-08-31 23:59:59.0,과자점,191388.177431244    ,442919.355163851    ,과자점,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,25.31,,,
3180000,3180000-104-1984-01952,19840625,,03,폐업,02,폐업,19970730,,,,0206803537,33.00,150033,서울특별시 영등포구 영등포동3가 9-5번지 ,,,훼미리영등포점,20010802000000,I,2018-08-31 23:59:59.0,과자점,191637.082457653    ,446183.253074894    ,과자점,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,33,,,
3180000,3180000-104-1984-01957,19841114,,03,폐업,02,폐업,19900407,,,,0208450567,29.90,150841,서울특별시 영등포구 신길동 290-5번지 ,,,솔로몬과자점,20010802000000,I,2018-08-31 23:59:59.0,과자점,191678.679852252    ,445175.554382508    ,과자점,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,29.9,,,
3180000,3180000-104-1984-01977,19840104,,03,폐업,02,폐업,19940523,,,,0207809700,108.58,150887,서울특별시 영등포구 여의도동 37-0번지 라이프쇼핑  1 2호,,,잔키스,20010802000000,I,2018-08-31 23:59:59.0,과자점,193209.283508484    ,446474.956573488    ,과자점,2,2,기타,지도,상수도전용,,,,,,,,,N,108.58,,,
3180000,3180000-104-1984-01979,19840320,,03,폐업,02,폐업,19950208,,,,0207820688,40.37,150886,서울특별시 영등포구 여의도동 36-2번지 여의백화점  14호,,,롯데비얀코여의,20010802000000,I,2018-08-31 23:59:59.0,과자점,193469.554731741    ,446508.068667777    ,과자점,2,3,기타,지도,상수도전용,,,,,,,,,N,40.37,,,
3180000,3180000-104-1984-01997,19841005,,03,폐업,02,폐업,19971208,,,,0208466247,22.18,150840,서울특별시 영등포구 신길동 196-6번지 ,,,바게뜨베이커리,20010802000000,I,2018-08-31 23:59:59.0,과자점,192242.434397943    ,445429.914063783    ,과자점,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,22.18,,,
3180000,3180000-104-1985-00487,19850727,,03,폐업,02,폐업,20050802,,,,02 7841471,59.69,150896,서울특별시 영등포구 여의도동 60-0번지 대한생명지하1층 ,,,KFC대생매장,20050126000000,I,2018-08-31 23:59:59.0,일반조리판매,194632.526367463    ,446401.926526228    ,일반조리판매,3,2,기타,지도,상수도전용,,,,,,,,,N,59.69,,,
3180000,3180000-104-1985-00810,19851226,,03,폐업,02,폐업,19911109,,,,0207805050,102.60,150878,서울특별시 영등포구 여의도동 25-2번지 정호    1동  1 4호,,,정호,20010802000000,I,2018-08-31 23:59:59.0,다방,193406.69127947     ,446850.579729863    ,다방,0,4,기타,지도,상수도전용,,,,,,,,,N,102.6,,,
3180000,3180000-104-1985-00826,19851023,,03,폐업,02,폐업,19910729,,,,0206755330,105.16,150803,서울특별시 영등포구 당산동3가 81-0번지 ,,,문화,20010802000000,I,2018-08-31 23:59:59.0,다방,190968.202624992    ,447087.317990675    ,다방,2,1,기타,지도,상수도전용,,,,,,,,,N,105.16,,,
3180000,3180000-104-1985-00829,19851030,,03,폐업,02,폐업,19900613,,,,0206753005,102.16,150866,서울특별시 영등포구 양평동4가 64-1번지 ,,,용궁다방,20010802000000,I,2018-08-31 23:59:59.0,다방,190842.107155736    ,448207.178750265    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,102.16,,,
3180000,3180000-104-1985-00831,19851113,,03,폐업,02,폐업,19940409,,,,0207831252,70.59,150708,서울특별시 영등포구 여의도동 7-1번지 동화  211호,,,동화,20010802000000,I,2018-08-31 23:59:59.0,다방,194385.660555095    ,446196.487260613    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,70.59,,,
3180000,3180000-104-1985-00832,19851121,,03,폐업,02,폐업,19950208,,,,0200000000,242.03,150866,서울특별시 영등포구 양평동4가 8-3번지 ,,,선유로,20010802000000,I,2018-08-31 23:59:59.0,다방,190704.925495068    ,447985.431548319    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,242.03,,,
3180000,3180000-104-1985-00836,19851216,,03,폐업,02,폐업,20030901,,,,02 6776292,42.66,150834,서울특별시 영등포구 문래동3가 27-2번지 ,,,장원,20000322000000,I,2018-08-31 23:59:59.0,다방,191079.102362897    ,446348.851667619    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,42.66,,,
3180000,3180000-104-1985-00842,19850822,,03,폐업,02,폐업,19920603,,,,0206770585,150.68,150036,서울특별시 영등포구 영등포동6가 71-2번지 ,,,사랑방,20010802000000,I,2018-08-31 23:59:59.0,다방,191416.408807517    ,446491.577926332    ,다방,0,3,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,150.68,,,
3180000,3180000-104-1985-00848,19850830,,03,폐업,02,폐업,19901210,,,,0207842926,47.10,150733,서울특별시 영등포구 여의도동 43-0번지 미원  1 1호,,,미원1번지,20010802000000,I,2018-08-31 23:59:59.0,다방,193798.948251805    ,446579.652565611    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,47.1,,,
3180000,3180000-104-1985-00869,19850709,,03,폐업,02,폐업,20031210,,,,0206750286,63.30,150037,서울특별시 영등포구 영등포동7가 94-90번지 ,,,준다방,20030926000000,I,2018-08-31 23:59:59.0,다방,191983.576823016    ,446941.603073617    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,63.3,,,
3180000,3180000-104-1985-00876,19850327,,03,폐업,02,폐업,19950208,,,,0207821245,91.04,150874,서울특별시 영등포구 여의도동 17-16번지 대성빌딩    2동    4호,,,두레,20010802000000,I,2018-08-31 23:59:59.0,다방,192562.603704368    ,447240.554329744    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,91.04,,,
3180000,3180000-104-1985-00878,19850307,,03,폐업,02,폐업,19970114,,,,0208456677,117.60,150837,서울특별시 영등포구 신길동 65-40번지 ,,,유정,20010802000000,I,2018-08-31 23:59:59.0,다방,192928.449357997    ,445686.601143379    ,다방,0,2,아파트지역,지도,상수도전용,,,,,,,,,N,117.6,,,
3180000,3180000-104-1985-00883,19850419,,03,폐업,02,폐업,19920611,,,,0206342996,97.40,150042,서울특별시 영등포구 당산동2가 32-4번지 ,,,가로수,20010802000000,I,2018-08-31 23:59:59.0,다방,190413.741056344    ,446663.801612451    ,다방,2,3,기타,지도,상수도전용,,,,,,,,,N,97.4,,,
3180000,3180000-104-1985-00891,19850521,,03,폐업,02,폐업,19911223,,,,0206787177,75.84,150033,서울특별시 영등포구 영등포동3가 11-3번지 ,,,원다방,20010802000000,I,2018-08-31 23:59:59.0,다방,191885.845586766    ,446144.883366505    ,다방,0,3,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,75.84,,,
3180000,3180000-104-1985-00895,19850228,,03,폐업,02,폐업,19950208,,,,0206347676,80.49,150862,서울특별시 영등포구 양평동1가 65-0번지 ,,,석다방,20010802000000,I,2018-08-31 23:59:59.0,다방,190332.496954383    ,446794.423799227    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,80.49,,,
3180000,3180000-104-1985-00897,19850304,,03,폐업,02,폐업,19920904,,,,0207849189,163.80,150712,서울특별시 영등포구 여의도동 45-11번지 신한    6호,,,신한커피숍,20010802000000,I,2018-08-31 23:59:59.0,다방,193619.043536672    ,446463.947431693    ,다방,0,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,163.8,,,
3180000,3180000-104-1985-00905,19850313,,03,폐업,02,폐업,19920629,,,,0207833890,60.84,150889,서울특별시 영등포구 여의도동 43-3번지 홍우  227호,,,영,20010802000000,I,2018-08-31 23:59:59.0,다방,193844.169062846    ,446511.783285705    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,60.84,,,
3180000,3180000-104-1985-00907,19850607,,03,폐업,02,폐업,20180918,,,,0206352325,84.97,150092,서울특별시 영등포구 문래동2가 14-25번지 ,서울특별시 영등포구 도림로 435 (문래동2가),07290,성문다방,20180918141011,U,2018-09-18 23:59:59.0,다방,190605.971864311    ,445788.019836812    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,84.97,,,
3180000,3180000-104-1985-00914,19850107,,03,폐업,02,폐업,19920728,,,,0207841890,78.08,150711,서울특별시 영등포구 여의도동 25-4번지 신송    1호,,,신송,20010802000000,I,2018-08-31 23:59:59.0,다방,193420.281013887    ,446832.923008534    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,78.08,,,
3180000,3180000-104-1985-00922,19850208,,03,폐업,02,폐업,19910313,,,,0206761234,46.50,150034,서울특별시 영등포구 영등포동4가 434-5번지 ,,,한빛,20010802000000,I,2018-08-31 23:59:59.0,다방,191581.500265536    ,446108.807192753    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,46.5,,,
3180000,3180000-104-1985-00927,19850716,,03,폐업,02,폐업,20110517,,,,0206784020,80.43,150030,서울특별시 영등포구 영등포동 423-83번지 ,,,올림픽,20000327000000,I,2018-08-31 23:59:59.0,다방,191642.593541357    ,445990.551477022    ,다방,1,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,80.43,,,
3180000,3180000-104-1985-00938,19850927,,03,폐업,02,폐업,20050726,,,,0206772403,85.84,150035,서울특별시 영등포구 영등포동5가 123-2번지 ,,,작은마을,20000324000000,I,2018-08-31 23:59:59.0,다방,191591.126562474    ,446567.974311646    ,다방,0,3,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,85.84,,,
3180000,3180000-104-1985-00944,19851018,,03,폐업,02,폐업,20010404,,,,02,79.62,150036,서울특별시 영등포구 영등포동6가 12-0번지 ,,,영빈다방,20010404000000,I,2018-08-31 23:59:59.0,다방,191490.042176236    ,446650.894003714    ,다방,0,2,결혼예식장주변,지도,상수도전용,,,,,,,,,N,79.62,,,
3180000,3180000-104-1985-01004,19850730,,03,폐업,02,폐업,20081204,,,,0206331800,126.07,150901,서울특별시 영등포구 영등포동2가 94-145번지 ,,,로얄다방,20000324000000,I,2018-08-31 23:59:59.0,다방,192141.923828245    ,446567.163594274    ,다방,0,4,기타,지도,상수도전용,,,,,,,,,N,126.07,,,
3180000,3180000-104-1985-01020,19850222,,03,폐업,02,폐업,20000324,,,,02,93.31,150094,서울특별시 영등포구 문래동4가 7-3번지 ,,,보리수,20010802000000,I,2018-08-31 23:59:59.0,다방,190287.185462486    ,445980.802246881    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,93.31,,,
3180000,3180000-104-1985-01025,19850130,,03,폐업,02,폐업,20000229,,,,02,78.06,150094,서울특별시 영등포구 문래동4가 7-2번지 ,,,남부다당,20010802000000,I,2018-08-31 23:59:59.0,다방,190275.8166168      ,445987.688594316    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,78.06,,,
3180000,3180000-104-1985-01059,19850820,,01,영업/정상,01,영업,,,,,0206783554,36.14,150091,서울특별시 영등포구 문래동1가 63-7번지 ,서울특별시 영등포구 경인로78길 11-7 (문래동1가),07371,미니다방,20000323000000,I,2018-08-31 23:59:59.0,다방,190670.785736353    ,445449.263055591    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,36.14,,,
3180000,3180000-104-1985-01132,19850816,,03,폐업,02,폐업,19980410,,,,0206771625,54.61,150867,서울특별시 영등포구 양평동4가 122-0번지 ,,,돌,20010802000000,I,2018-08-31 23:59:59.0,다방,190682.003795581    ,448368.494370526    ,다방,0,3,기타,지도,상수도전용,,,,,,,,,N,54.61,,,
3180000,3180000-104-1985-01144,19850110,,03,폐업,02,폐업,19971016,,,,0206332775,120.27,150863,서울특별시 영등포구 양평동1가 147-0번지 ,,,무지개,20010802000000,I,2018-08-31 23:59:59.0,다방,190164.761299534    ,446824.659018617    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,120.27,,,
3180000,3180000-104-1985-01148,19850227,,03,폐업,02,폐업,20120524,,,,02 6752936,40.12,150863,서울특별시 영등포구 양평동1가 210-5번지 ,서울특별시 영등포구 영등포로11길 12-1 (양평동1가),07272,무궁화,20090128134035,I,2018-08-31 23:59:59.0,다방,190043.966194098    ,446847.10234642     ,다방,0,0,기타,을,상수도전용,,,,,,,,,N,40.12,,,
3180000,3180000-104-1985-01168,19850704,,03,폐업,02,폐업,20050930,,,,0207809327,36.00,150870,서울특별시 영등포구 여의도동 13-25번지 정우    1동   24호,,,만남커피？,20010802000000,I,2018-08-31 23:59:59.0,다방,193026.875747265    ,447427.783375434    ,다방,0,2,기타,지도,상수도전용,,,,,,,,,N,36,,,
3180000,3180000-104-1985-01170,19850614,,03,폐업,02,폐업,19981219,,,,0207836210,69.43,150739,서울특별시 영등포구 여의도동 13-25번지 정우   37호,,,정다방,20010802000000,I,2018-08-31 23:59:59.0,다방,193026.875747265    ,447427.783375434    ,다방,0,4,기타,지도,상수도전용,,,,,,,,,N,69.43,,,
3180000,3180000-104-1985-01184,19850408,,03,폐업,02,폐업,19970701,,,,0208324541,86.74,150820,서울특별시 영등포구 대림동 909-40번지 ,,,성궁,20010802000000,I,2018-08-31 23:59:59.0,다방,191754.636722289    ,443812.336904963    ,다방,0,2,주택가주변,지도,상수도전용,,,,,,,,,N,86.74,,,
3180000,3180000-104-1985-01204,19851226,,03,폐업,02,폐업,20010813,,,,02,95.61,150815,서울특별시 영등포구 대림동 739-4번지 ,,,밀림,20030414000000,I,2018-08-31 23:59:59.0,과자점,190964.939768076    ,443879.670188119    ,과자점,0,2,주택가주변,지도,상수도전용,,,,,,,,,N,95.61,,,
